date,acquisition_channel,spend_amount,impressions,clicks,country
2023-11-14,paid_social,2843.0,3941802,129122,USA
2023-11-14,paid_social,1786.31,1108193,33957,UK
2023-11-14,paid_social,2807.4,3683702,70484,Canada
2023-11-14,organic,57.37,70748,795,USA
2023-11-14,organic,82.24,89681,4316,UK
2023-11-14,organic,44.41,44036,1278,Canada
2023-11-14,email,336.83,365790,11405,USA
2023-11-14,email,298.65,374882,10185,UK
2023-11-14,email,167.14,176089,8743,Canada
2023-11-14,referral,347.85,263884,3237,USA
2023-11-14,referral,109.46,120913,4830,UK
2023-11-14,referral,16.44,16652,761,Canada
2023-11-14,social_media,2184.2,2783729,49912,USA
2023-11-14,social_media,1773.32,2653381,42547,UK
2023-11-14,social_media,1144.73,790278,26743,Canada
2023-11-15,paid_search,3411.31,4372320,193406,USA
2023-11-15,paid_search,3444.12,2431233,74188,UK
2023-11-15,paid_search,4232.25,2287688,65293,Canada
2023-11-15,paid_social,2668.88,2427314,103739,USA
2023-11-15,paid_social,3075.83,1871029,27514,UK
2023-11-15,paid_social,1354.44,1738930,23664,Canada
2023-11-15,organic,160.4,178467,4816,USA
2023-11-15,organic,132.27,83907,2489,UK
2023-11-15,organic,89.05,82124,2153,Canada
2023-11-15,email,404.94,392738,9761,USA
2023-11-15,email,151.12,166800,5408,UK
2023-11-15,email,364.05,197229,3744,Canada
2023-11-15,referral,11.71,9692,177,USA
2023-11-15,referral,2.12,3068,146,UK
2023-11-15,referral,229.27,274152,3379,Canada
2023-11-15,social_media,1404.42,848152,9518,USA
2023-11-15,social_media,664.91,408507,4428,UK
2023-11-15,social_media,2202.12,2854111,80686,Canada
2023-11-16,paid_search,4290.45,2627385,43328,USA
2023-11-16,paid_search,2522.25,3456334,54288,UK
2023-11-16,paid_search,4562.49,3244687,54619,Canada
2023-11-16,paid_social,1729.06,1786665,65222,USA
2023-11-16,paid_social,3767.26,3820522,106384,UK
2023-11-16,paid_social,2965.97,4289920,177521,Canada
2023-11-16,organic,84.5,81784,3628,USA
2023-11-16,organic,25.66,15667,408,UK
2023-11-16,organic,73.35,86884,3666,Canada
2023-11-16,email,364.42,220951,3417,USA
2023-11-16,email,381.65,309685,13791,UK
2023-11-16,email,165.89,199533,3327,Canada
2023-11-16,referral,231.76,137062,3947,USA
2023-11-16,referral,100.33,87740,3904,UK
2023-11-16,referral,161.13,98356,3631,Canada
2023-11-16,social_media,1699.39,2231737,73404,USA
2023-11-16,social_media,1812.54,1813271,78428,UK
2023-11-16,social_media,2068.35,1783661,33536,Canada
2023-11-17,paid_search,2437.18,3624980,76898,USA
2023-11-17,paid_search,1201.15,804218,27905,UK
2023-11-17,paid_search,3925.44,4136222,99758,Canada
2023-11-17,paid_social,3182.92,4176071,179994,USA
2023-11-17,paid_social,886.78,971080,24415,UK
2023-11-17,paid_social,2664.06,2204860,24232,Canada
2023-11-17,organic,77.29,109291,4707,USA
2023-11-17,organic,2.92,2173,55,UK
2023-11-17,organic,86.45,84945,4133,Canada
2023-11-17,email,377.36,257688,11807,USA
2023-11-17,email,488.16,448862,5480,UK
2023-11-17,email,210.77,244901,6178,Canada
2023-11-17,referral,4.5,5116,245,USA
2023-11-17,referral,307.87,182843,8829,UK
2023-11-17,referral,93.07,137616,5798,Canada
2023-11-17,social_media,2655.16,3260940,128876,USA
2023-11-17,social_media,990.33,1130989,26061,UK
2023-11-17,social_media,1433.7,2015273,55906,Canada
2023-11-18,paid_search,1921.41,1604084,55210,USA
2023-11-18,paid_search,866.44,1046361,22401,UK
2023-11-18,paid_search,3024.75,3137475,102643,Canada
2023-11-18,paid_social,2552.28,2912261,125639,USA
2023-11-18,paid_social,2661.54,2889452,61779,UK
2023-11-18,paid_social,3878.99,2044732,30033,Canada
2023-11-18,organic,107.05,61733,1640,USA
2023-11-18,organic,144.1,161679,7097,UK
2023-11-18,organic,70.46,102320,3656,Canada
2023-11-18,email,181.18,238169,8955,USA
2023-11-18,email,285.65,261401,6574,UK
2023-11-18,email,88.37,124636,3357,Canada
2023-11-18,referral,127.49,188584,4274,USA
2023-11-18,referral,272.38,350892,11511,UK
2023-11-18,referral,250.24,168843,7130,Canada
2023-11-18,social_media,1600.41,1478834,54445,USA
2023-11-18,social_media,681.02,502854,22641,UK
2023-11-18,social_media,1175.86,1396089,40334,Canada
2023-11-19,paid_search,2075.88,2502244,54014,USA
2023-11-19,paid_search,1828.92,1149262,37699,UK
2023-11-19,paid_search,2934.73,3110925,151148,Canada
2023-11-19,paid_social,1292.86,1566548,35306,USA
2023-11-19,paid_social,3659.53,5421615,136638,UK
2023-11-19,paid_social,1799.56,1276383,50080,Canada
2023-11-19,organic,82.64,98019,4260,USA
2023-11-19,organic,3.96,4499,117,UK
2023-11-19,organic,155.61,176082,7529,Canada
2023-11-19,email,156.51,222244,3819,USA
2023-11-19,email,254.45,342281,4479,UK
2023-11-19,email,226.8,152159,4049,Canada
2023-11-19,referral,79.74,113630,2893,USA
2023-11-19,referral,159.5,140368,5209,UK
2023-11-19,referral,112.29,88152,1014,Canada
2023-11-19,social_media,1980.9,1150488,32989,USA
2023-11-19,social_media,876.16,1084012,53556,UK
2023-11-19,social_media,428.71,348861,5544,Canada
2023-11-20,paid_search,845.32,576881,21557,USA
2023-11-20,paid_search,1843.12,1865305,89959,UK
2023-11-20,paid_search,2457.64,3486153,115186,Canada
2023-11-20,paid_social,3945.95,5139045,124229,USA
2023-11-20,paid_social,3351.7,1788051,20495,UK
2023-11-20,paid_social,665.06,405102,7614,Canada
2023-11-20,organic,157.6,153391,4654,USA
2023-11-20,organic,76.61,44887,1931,UK
2023-11-20,organic,29.62,34248,1606,Canada
2023-11-20,email,229.13,149833,2271,USA
2023-11-20,email,231.76,155778,1843,UK
2023-11-20,email,319.72,334886,11338,Canada
2023-11-20,referral,169.45,90435,1404,USA
2023-11-20,referral,115.75,162283,7538,UK
2023-11-20,referral,252.9,252774,4333,Canada
2023-11-20,social_media,1014.16,1051411,17934,USA
2023-11-20,social_media,610.99,498642,10286,UK
2023-11-20,social_media,1045.17,1266565,20594,Canada
2023-11-21,paid_search,4232.08,4097986,114405,USA
2023-11-21,paid_search,3252.21,3717003,42160,UK
2023-11-21,paid_search,4216.03,5739438,65679,Canada
2023-11-21,paid_social,1997.72,2841661,141422,USA
2023-11-21,paid_social,1785.34,2619954,51029,UK
2023-11-21,paid_social,1980.81,2722522,103652,Canada
2023-11-21,organic,139.11,73295,2677,USA
2023-11-21,organic,47.82,24412,1004,UK
2023-11-21,organic,142.91,80744,3294,Canada
2023-11-21,email,378.67,506819,8058,USA
2023-11-21,email,395.09,272478,10982,UK
2023-11-21,email,129.04,128344,2240,Canada
2023-11-21,referral,6.99,5513,141,USA
2023-11-21,referral,248.36,246746,7245,UK
2023-11-21,referral,240.44,310827,6383,Canada
2023-11-21,social_media,1262.97,1488573,48900,USA
2023-11-21,social_media,977.02,848443,27194,UK
2023-11-21,social_media,1690.77,2477341,117548,Canada
2023-11-22,paid_search,715.84,907417,32590,USA
2023-11-22,paid_search,2527.59,1962841,79500,UK
2023-11-22,paid_search,2393.79,1996304,75701,Canada
2023-11-22,paid_social,2404.79,3374341,132309,USA
2023-11-22,paid_social,1090.85,1445029,60998,UK
2023-11-22,paid_social,1451.32,1190561,25110,Canada
2023-11-22,organic,150.38,87572,2670,USA
2023-11-22,organic,49.95,61952,2450,UK
2023-11-22,organic,63.94,32321,1485,Canada
2023-11-22,email,355.24,309475,6544,USA
2023-11-22,email,313.84,170686,6239,UK
2023-11-22,email,303.55,393307,16163,Canada
2023-11-22,referral,174.34,143129,2371,USA
2023-11-22,referral,268.53,332875,5188,UK
2023-11-22,referral,221.4,156440,2159,Canada
2023-11-22,social_media,1089.95,1378991,40250,USA
2023-11-22,social_media,2146.18,3106463,87905,UK
2023-11-22,social_media,1130.65,1216083,29692,Canada
2023-11-23,paid_search,1671.79,2415579,88354,USA
2023-11-23,paid_search,3614.64,3905462,51724,UK
2023-11-23,paid_search,3434.6,3041043,96674,Canada
2023-11-23,paid_social,580.15,363147,5383,USA
2023-11-23,paid_social,1258.93,1527337,57484,UK
2023-11-23,paid_social,3785.98,3037912,127344,Canada
2023-11-23,organic,110.79,135330,1953,USA
2023-11-23,organic,136.94,83984,1184,UK
2023-11-23,organic,157.06,124380,4503,Canada
2023-11-23,email,277.88,289519,6660,USA
2023-11-23,email,405.01,584465,8866,UK
2023-11-23,email,378.57,230818,10300,Canada
2023-11-23,referral,184.57,246119,3903,USA
2023-11-23,referral,129.54,79300,2898,UK
2023-11-23,referral,265.33,207963,4566,Canada
2023-11-23,social_media,1697.15,968437,25382,USA
2023-11-23,social_media,1147.15,784905,21359,UK
2023-11-23,social_media,1384.86,1765274,44636,Canada
2023-11-24,paid_search,3360.76,4664858,221370,USA
2023-11-24,paid_search,2170.26,1151126,27447,UK
2023-11-24,paid_search,1616.8,1890771,77085,Canada
2023-11-24,paid_social,3135.23,2608763,55168,USA
2023-11-24,paid_social,3368.09,5031876,243203,UK
2023-11-24,paid_social,1974.72,1502433,24026,Canada
2023-11-24,organic,65.78,45633,1597,USA
2023-11-24,organic,93.31,47322,1791,UK
2023-11-24,organic,17.63,17853,441,Canada
2023-11-24,email,120.37,126533,1351,USA
2023-11-24,email,384.45,286786,7200,UK
2023-11-24,email,397.72,518793,18186,Canada
2023-11-24,referral,0.33,208,7,USA
2023-11-24,referral,176.9,88666,2699,UK
2023-11-24,referral,119.35,158234,7803,Canada
2023-11-24,social_media,553.73,827837,28341,USA
2023-11-24,social_media,2556.68,1569724,52875,UK
2023-11-24,social_media,1301.08,1860569,59545,Canada
2023-11-25,paid_search,4748.54,3247638,61412,USA
2023-11-25,paid_search,4899.95,2713339,56145,UK
2023-11-25,paid_search,3885.76,3608112,141842,Canada
2023-11-25,paid_social,2038.55,1465843,19525,USA
2023-11-25,paid_social,4116.08,5575599,227387,UK
2023-11-25,paid_social,2260.42,3282035,133530,Canada
2023-11-25,organic,108.62,110044,4389,USA
2023-11-25,organic,44.74,28949,538,UK
2023-11-25,organic,12.38,15972,713,Canada
2023-11-25,email,298.85,357738,11367,USA
2023-11-25,email,381.89,229623,9029,UK
2023-11-25,email,68.95,97696,1839,Canada
2023-11-25,referral,62.66,32702,844,USA
2023-11-25,referral,22.77,11425,174,UK
2023-11-25,referral,97.92,108259,3711,Canada
2023-11-25,social_media,1291.68,1469153,57569,USA
2023-11-25,social_media,1336.78,776794,26552,UK
2023-11-25,social_media,429.12,304859,11187,Canada
2023-11-26,paid_search,3899.2,3209104,38081,USA
2023-11-26,paid_search,1883.17,993921,23662,UK
2023-11-26,paid_search,1281.8,1871712,69799,Canada
2023-11-26,paid_social,1435.96,1589840,23875,USA
2023-11-26,paid_social,1879.26,2548496,66120,UK
2023-11-26,paid_social,1548.09,1119198,38877,Canada
2023-11-26,organic,115.29,165193,2591,USA
2023-11-26,organic,67.49,41865,1308,UK
2023-11-26,organic,20.86,29751,1460,Canada
2023-11-26,email,408.15,548181,11518,USA
2023-11-26,email,258.76,367690,5515,UK
2023-11-26,email,81.45,51192,858,Canada
2023-11-26,referral,138.5,205691,5908,USA
2023-11-26,referral,257.92,181158,4396,UK
2023-11-26,referral,27.23,13984,325,Canada
2023-11-26,social_media,1909.91,1086337,16238,USA
2023-11-26,social_media,1715.41,2363106,61062,UK
2023-11-26,social_media,1827.03,2243096,98811,Canada
2023-11-27,paid_search,4231.52,4980770,225781,USA
2023-11-27,paid_search,4197.14,4950345,145924,UK
2023-11-27,paid_search,4050.88,5516761,87338,Canada
2023-11-27,paid_social,1127.62,1125204,50323,USA
2023-11-27,paid_social,2126.73,3168155,90138,UK
2023-11-27,paid_social,3243.68,2814135,139649,Canada
2023-11-27,organic,17.0,10837,345,USA
2023-11-27,organic,73.55,53696,1132,UK
2023-11-27,organic,139.42,151384,6972,Canada
2023-11-27,email,331.54,400503,7897,USA
2023-11-27,email,207.96,153620,6063,UK
2023-11-27,email,152.45,145411,1588,Canada
2023-11-27,referral,194.97,108027,2159,USA
2023-11-27,referral,4.36,5961,113,UK
2023-11-27,referral,244.64,211596,3283,Canada
2023-11-27,social_media,1046.38,863555,18340,USA
2023-11-27,social_media,1538.59,1900259,89320,UK
2023-11-27,social_media,2357.46,2031522,33628,Canada
2023-11-28,paid_search,3049.85,4208706,45739,USA
2023-11-28,paid_search,1452.66,841522,34028,UK
2023-11-28,paid_search,2529.28,1534616,55545,Canada
2023-11-28,paid_social,2756.17,2240759,70279,USA
2023-11-28,paid_social,2984.72,4432286,153059,UK
2023-11-28,paid_social,1609.26,2088898,69746,Canada
2023-11-28,organic,124.99,170919,5430,USA
2023-11-28,organic,28.0,33871,1438,UK
2023-11-28,organic,57.57,76814,3472,Canada
2023-11-28,email,387.69,340398,15931,USA
2023-11-28,email,390.44,467245,20871,UK
2023-11-28,email,363.98,412050,15727,Canada
2023-11-28,referral,2.14,2063,73,USA
2023-11-28,referral,95.1,103841,4652,UK
2023-11-28,referral,307.75,175781,5484,Canada
2023-11-28,social_media,1886.14,1292684,53751,USA
2023-11-28,social_media,940.83,935559,27887,UK
2023-11-28,social_media,972.73,927353,37499,Canada
2023-11-29,paid_search,3096.83,4182611,102476,USA
2023-11-29,paid_search,2935.7,2995605,96437,UK
2023-11-29,paid_search,2867.88,2325438,98621,Canada
2023-11-29,paid_social,2456.14,2411978,42531,USA
2023-11-29,paid_social,1249.19,1722868,27076,UK
2023-11-29,paid_social,813.39,723520,24527,Canada
2023-11-29,organic,81.04,55661,1027,USA
2023-11-29,organic,151.09,163909,4438,UK
2023-11-29,organic,137.68,188559,2481,Canada
2023-11-29,email,299.54,317442,4932,USA
2023-11-29,email,338.54,231401,10541,UK
2023-11-29,email,96.13,75494,767,Canada
2023-11-29,referral,311.61,424862,11389,USA
2023-11-29,referral,150.36,135195,2568,UK
2023-11-29,referral,158.06,98589,1060,Canada
2023-11-29,social_media,671.1,821408,18419,USA
2023-11-29,social_media,395.76,247221,3667,UK
2023-11-29,social_media,578.49,329894,4957,Canada
2023-11-30,paid_search,4110.96,4554644,220380,USA
2023-11-30,paid_search,3944.78,3600488,40197,UK
2023-11-30,paid_search,2285.05,2028845,48554,Canada
2023-11-30,paid_social,1245.88,722579,28307,USA
2023-11-30,paid_social,2101.97,2037692,30601,UK
2023-11-30,paid_social,2572.18,3094201,69707,Canada
2023-11-30,organic,88.79,107200,2809,USA
2023-11-30,organic,97.74,107121,4614,UK
2023-11-30,organic,113.11,156021,3155,Canada
2023-11-30,email,327.11,413900,18783,USA
2023-11-30,email,298.56,172631,2399,UK
2023-11-30,email,201.31,271150,3882,Canada
2023-11-30,referral,290.39,301617,9499,USA
2023-11-30,referral,6.21,4138,206,UK
2023-11-30,referral,40.74,26489,550,Canada
2023-11-30,social_media,1275.51,1738371,40409,USA
2023-11-30,social_media,955.2,912139,27276,UK
2023-11-30,social_media,2033.46,2973339,83714,Canada
2023-12-01,paid_search,3967.62,4842231,240159,USA
2023-12-01,paid_search,2504.72,2941561,113259,UK
2023-12-01,paid_search,4782.72,6118184,191803,Canada
2023-12-01,paid_social,834.22,966316,17785,USA
2023-12-01,paid_social,1753.74,2430026,106718,UK
2023-12-01,paid_social,3003.33,4161512,123545,Canada
2023-12-01,organic,66.39,62583,950,USA
2023-12-01,organic,94.27,95769,4688,UK
2023-12-01,organic,13.95,19464,962,Canada
2023-12-01,email,406.45,259189,4114,USA
2023-12-01,email,177.7,248174,9370,UK
2023-12-01,email,189.96,231114,6557,Canada
2023-12-01,referral,177.58,223488,7024,USA
2023-12-01,referral,287.62,170133,5336,UK
2023-12-01,referral,82.59,58420,2639,Canada
2023-12-01,social_media,1500.72,1832745,43758,USA
2023-12-01,social_media,2042.46,1584829,31436,UK
2023-12-01,social_media,1383.35,1130926,39140,Canada
2023-12-02,paid_search,2299.52,1431353,42533,USA
2023-12-02,paid_search,2904.92,3271032,119662,UK
2023-12-02,paid_search,2171.31,1498739,37039,Canada
2023-12-02,paid_social,1989.65,1942931,63179,USA
2023-12-02,paid_social,1267.86,909370,14045,UK
2023-12-02,paid_social,2302.97,3397207,43595,Canada
2023-12-02,organic,149.33,212318,3741,USA
2023-12-02,organic,138.35,75825,1299,UK
2023-12-02,organic,122.51,181145,5115,Canada
2023-12-02,email,184.25,174546,6134,USA
2023-12-02,email,285.96,365697,5066,UK
2023-12-02,email,267.15,398956,19014,Canada
2023-12-02,referral,115.16,150595,6965,USA
2023-12-02,referral,131.95,173779,4687,UK
2023-12-02,referral,1.72,1165,21,Canada
2023-12-02,social_media,508.0,573777,26950,USA
2023-12-02,social_media,1707.16,1438335,28117,UK
2023-12-02,social_media,2021.96,1731638,39423,Canada
2023-12-03,paid_search,4598.1,6496261,309386,USA
2023-12-03,paid_search,939.88,558234,8032,UK
2023-12-03,paid_search,1297.46,728242,26133,Canada
2023-12-03,paid_social,2138.68,2585467,82612,USA
2023-12-03,paid_social,3097.46,3172447,54664,UK
2023-12-03,paid_social,1617.07,1191396,14026,Canada
2023-12-03,organic,36.54,49084,632,USA
2023-12-03,organic,28.65,39524,885,UK
2023-12-03,organic,20.88,13177,479,Canada
2023-12-03,email,376.6,385287,4488,USA
2023-12-03,email,407.18,273948,12153,UK
2023-12-03,email,240.39,265547,3601,Canada
2023-12-03,referral,15.15,13745,248,USA
2023-12-03,referral,252.56,312723,10703,UK
2023-12-03,referral,155.38,146223,3905,Canada
2023-12-03,social_media,677.91,412310,15274,USA
2023-12-03,social_media,1462.11,1607167,23298,UK
2023-12-03,social_media,1837.1,1379703,50391,Canada
2023-12-04,paid_search,998.87,696230,7413,USA
2023-12-04,paid_search,1712.16,979894,13450,UK
2023-12-04,paid_search,1243.37,1217073,58866,Canada
2023-12-04,paid_social,874.69,924085,34145,USA
2023-12-04,paid_social,2308.08,1570821,45134,UK
2023-12-04,paid_social,3949.47,5406476,214958,Canada
2023-12-04,organic,110.41,105071,4678,USA
2023-12-04,organic,107.05,60945,2917,UK
2023-12-04,organic,64.61,44417,988,Canada
2023-12-04,email,254.52,340040,5262,USA
2023-12-04,email,202.23,284551,4219,UK
2023-12-04,email,157.76,205322,5907,Canada
2023-12-04,referral,283.98,159099,3749,USA
2023-12-04,referral,158.3,205220,6391,UK
2023-12-04,referral,52.91,42663,818,Canada
2023-12-04,social_media,2182.69,1397691,18884,USA
2023-12-04,social_media,661.33,362882,10964,UK
2023-12-04,social_media,1029.09,570422,17443,Canada
2023-12-05,paid_search,2593.27,2081482,73639,USA
2023-12-05,paid_search,852.66,1150574,13943,UK
2023-12-05,paid_search,3937.34,3421288,84592,Canada
2023-12-05,paid_social,1238.61,1793863,86014,USA
2023-12-05,paid_social,2137.96,1472353,36907,UK
2023-12-05,paid_social,1921.16,2188378,23136,Canada
2023-12-05,organic,66.8,55474,2479,USA
2023-12-05,organic,24.48,31658,1523,UK
2023-12-05,organic,98.64,60076,2041,Canada
2023-12-05,email,403.04,543211,27040,USA
2023-12-05,email,279.93,287111,12384,UK
2023-12-05,email,91.67,133038,4804,Canada
2023-12-05,referral,306.2,179564,6132,USA
2023-12-05,referral,250.02,142328,4518,UK
2023-12-05,referral,71.39,92427,4433,Canada
2023-12-05,social_media,1644.07,1562395,58413,USA
2023-12-05,social_media,1409.89,972708,22349,UK
2023-12-05,social_media,1148.88,787117,22861,Canada
2023-12-06,paid_search,3756.39,4713376,190130,USA
2023-12-06,paid_search,1375.95,1267759,52248,UK
2023-12-06,paid_search,3759.57,3248883,88171,Canada
2023-12-06,paid_social,1867.49,1983001,31917,USA
2023-12-06,paid_social,2351.08,1221182,15848,UK
2023-12-06,paid_social,4065.29,4322463,198138,Canada
2023-12-06,organic,128.38,166152,3926,USA
2023-12-06,organic,135.1,89038,1147,UK
2023-12-06,organic,100.23,129771,4057,Canada
2023-12-06,email,108.05,142344,6987,USA
2023-12-06,email,118.11,149931,5420,UK
2023-12-06,email,250.19,290640,4805,Canada
